2024-05-22 01:58:48,449 DEBUG   SenderThread:96844 [sender.py:send_request():405] send_request: stop_status
2024-05-22 01:58:52,692 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 01:58:57,743 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 01:59:00,072 DEBUG   SystemMonitor:96844 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-22 01:59:00,073 DEBUG   SenderThread:96844 [sender.py:send():378] send: stats
2024-05-22 01:59:03,106 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 01:59:03,465 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: stop_status
2024-05-22 01:59:03,465 DEBUG   SenderThread:96844 [sender.py:send_request():405] send_request: stop_status
2024-05-22 01:59:08,767 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 01:59:13,818 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 01:59:18,468 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: stop_status
2024-05-22 01:59:18,469 DEBUG   SenderThread:96844 [sender.py:send_request():405] send_request: stop_status
2024-05-22 01:59:19,712 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 01:59:24,765 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 01:59:29,804 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 01:59:30,084 DEBUG   SenderThread:96844 [sender.py:send():378] send: stats
2024-05-22 01:59:33,483 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: stop_status
2024-05-22 01:59:33,483 DEBUG   SenderThread:96844 [sender.py:send_request():405] send_request: stop_status
2024-05-22 01:59:35,786 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 01:59:40,828 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 01:59:45,873 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 01:59:48,482 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: stop_status
2024-05-22 01:59:48,483 DEBUG   SenderThread:96844 [sender.py:send_request():405] send_request: stop_status
2024-05-22 01:59:51,729 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 01:59:56,787 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 02:00:00,089 DEBUG   SenderThread:96844 [sender.py:send():378] send: stats
2024-05-22 02:00:02,111 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 02:00:03,496 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: stop_status
2024-05-22 02:00:03,498 DEBUG   SenderThread:96844 [sender.py:send_request():405] send_request: stop_status
2024-05-22 02:00:07,813 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 02:00:12,872 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 02:00:17,926 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 02:00:18,518 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: stop_status
2024-05-22 02:00:18,519 DEBUG   SenderThread:96844 [sender.py:send_request():405] send_request: stop_status
2024-05-22 02:00:23,799 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 02:00:28,860 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 02:00:30,107 DEBUG   SenderThread:96844 [sender.py:send():378] send: stats
2024-05-22 02:00:33,539 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: stop_status
2024-05-22 02:00:33,540 DEBUG   SenderThread:96844 [sender.py:send_request():405] send_request: stop_status
2024-05-22 02:00:34,845 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 02:00:39,902 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 02:00:44,959 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 02:00:48,552 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: stop_status
2024-05-22 02:00:48,553 DEBUG   SenderThread:96844 [sender.py:send_request():405] send_request: stop_status
2024-05-22 02:00:50,837 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 02:00:55,892 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 02:01:00,117 DEBUG   SenderThread:96844 [sender.py:send():378] send: stats
2024-05-22 02:01:01,125 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 02:01:03,555 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: stop_status
2024-05-22 02:01:03,556 DEBUG   SenderThread:96844 [sender.py:send_request():405] send_request: stop_status
2024-05-22 02:01:06,804 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
2024-05-22 02:01:11,866 DEBUG   HandlerThread:96844 [handler.py:handle_request():158] handle_request: status_report
